strategie;session;nbtirage;gain;pot;max
SMourad1;766;46;0;2;224
S2CStatic;767;150;0;179;206
S2CNotLast;767;150;0;182;203
S2C6NStatic;767;150;0;185;242
S2C6NStaticMart;767;53;0;352;352
SMourad1;767;66;0;2;290
S2CStatic;768;150;0;200;206
S2CNotLast;768;150;0;203;211
S2C6NStatic;768;150;0;38;210
S2C6NStaticMart;768;94;0;1;270
SMourad1;768;38;0;2;209
S2CStatic;769;150;0;164;202
S2CNotLast;769;150;0;176;202
S2C6NStatic;769;150;0;74;209
S2C6NStaticMart;769;61;0;1;214
SMourad1;769;150;0;377;911
S2CStatic;770;150;0;194;203
S2CNotLast;770;150;0;179;203
S2C6NStatic;770;150;0;134;215
S2C6NStaticMart;770;150;0;7;205
SMourad1;770;44;0;2;314
S2CStatic;771;150;0;170;201
S2CNotLast;771;150;0;170;202
S2C6NStatic;771;150;0;86;202
S2C6NStaticMart;771;41;0;0;204
SMourad1;771;150;0;488;815
S2CStatic;772;150;0;188;201
S2CNotLast;772;150;0;170;207
S2C6NStatic;772;150;0;104;200
S2C6NStaticMart;772;150;0;9;200
SMourad1;772;77;0;2;230
S2CStatic;773;150;0;173;206
S2CNotLast;773;150;0;176;203
S2C6NStatic;773;112;0;11;229
S2C6NStaticMart;773;70;0;1;280
SMourad1;773;31;0;2;200
S2CStatic;774;150;0;185;217
S2CNotLast;774;150;0;182;204
S2C6NStatic;774;150;0;215;246
S2C6NStaticMart;774;29;0;357;357
SMourad1;774;135;0;2;392
S2CStatic;775;150;0;206;212
S2CNotLast;775;150;0;209;209
S2C6NStatic;775;150;0;230;278
S2C6NStaticMart;775;30;0;361;361
SMourad1;775;150;0;596;959
S2CStatic;776;150;0;158;203
S2CNotLast;776;150;0;170;205
S2C6NStatic;776;146;0;7;226
S2C6NStaticMart;776;51;0;0;259
SMourad1;776;43;0;2;347
S2CStatic;777;150;0;185;210
S2CNotLast;777;150;0;179;208
S2C6NStatic;777;137;0;7;235
S2C6NStaticMart;777;134;0;1;296
SMourad1;777;150;0;278;503
S2CStatic;778;150;0;206;216
S2CNotLast;778;150;0;191;211
S2C6NStatic;778;150;0;212;295
S2C6NStaticMart;778;124;0;355;355
SMourad1;778;67;0;2;299
S2CStatic;779;150;0;194;206
S2CNotLast;779;150;0;179;204
S2C6NStatic;779;150;0;206;253
S2C6NStaticMart;779;150;0;3;221
SMourad1;779;150;0;848;1211
S2CStatic;780;150;0;152;200
S2CNotLast;780;150;0;164;202
S2C6NStatic;780;150;0;32;210
S2C6NStaticMart;780;46;0;1;208
SMourad1;780;82;0;2;455
S2CStatic;781;150;0;161;202
S2CNotLast;781;150;0;212;223
S2C6NStatic;781;150;0;77;204
S2C6NStaticMart;781;97;0;1;227
SMourad1;781;36;0;2;218
S2CStatic;782;150;0;170;209
S2CNotLast;782;150;0;194;209
S2C6NStatic;782;150;0;122;219
S2C6NStaticMart;782;102;0;0;221
SMourad1;782;34;0;2;200
S2CStatic;783;150;0;224;231
S2CNotLast;783;150;0;206;212
S2C6NStatic;783;150;0;248;292
S2C6NStaticMart;783;36;0;356;356
SMourad1;783;74;0;2;413
S2CStatic;784;150;0;146;202
S2CNotLast;784;150;0;200;205
S2C6NStatic;784;108;0;9;211
S2C6NStaticMart;784;31;0;1;226
SMourad1;784;150;0;827;860
S2CStatic;785;150;0;179;206
S2CNotLast;785;150;0;200;211
S2C6NStatic;785;150;0;167;262
S2C6NStaticMart;785;15;0;359;359
SMourad1;785;150;0;380;854
S2CStatic;786;150;0;182;206
S2CNotLast;786;150;0;170;201
S2C6NStatic;786;150;0;146;285
S2C6NStaticMart;786;150;0;10;287
SMourad1;786;53;0;2;200
S2CStatic;787;150;0;185;200
S2CNotLast;787;150;0;191;202
S2C6NStatic;787;150;0;143;200
S2C6NStaticMart;787;61;0;1;209
SMourad1;787;150;0;524;701
S2CStatic;788;150;0;209;222
S2CNotLast;788;150;0;209;212
S2C6NStatic;788;150;0;245;267
S2C6NStaticMart;788;29;0;352;352
SMourad1;788;34;0;2;200
S2CStatic;789;150;0;209;216
S2CNotLast;789;150;0;185;208
S2C6NStatic;789;150;0;155;210
S2C6NStaticMart;789;82;0;0;248
SMourad1;789;150;0;674;683
S2CStatic;790;150;0;170;201
S2CNotLast;790;150;0;194;208
S2C6NStatic;790;150;0;104;209
S2C6NStaticMart;790;103;0;1;233
SMourad1;790;34;0;2;200
S2CStatic;791;150;0;164;207
S2CNotLast;791;150;0;185;204
S2C6NStatic;791;150;0;146;265
S2C6NStaticMart;791;46;0;350;350
SMourad1;791;150;0;524;767
S2CStatic;792;150;0;212;215
S2CNotLast;792;150;0;176;200
S2C6NStatic;792;150;0;188;205
S2C6NStaticMart;792;150;0;7;217
SMourad1;792;150;0;1061;1337
S2CStatic;793;150;0;173;206
S2CNotLast;793;150;0;197;212
S2C6NStatic;793;150;0;83;217
S2C6NStaticMart;793;82;0;0;268
SMourad1;793;31;0;2;221
S2CStatic;794;150;0;176;220
S2CNotLast;794;150;0;179;201
S2C6NStatic;794;150;0;116;227
S2C6NStaticMart;794;26;0;361;361
SMourad1;794;150;0;707;929
S2CStatic;795;150;0;197;213
S2CNotLast;795;150;0;182;204
S2C6NStatic;795;150;0;221;255
S2C6NStaticMart;795;63;0;350;350
SMourad1;795;46;0;2;266
S2CStatic;796;150;0;167;206
S2CNotLast;796;150;0;218;227
S2C6NStatic;796;150;0;107;228
S2C6NStaticMart;796;88;0;1;314
SMourad1;796;64;0;2;200
S2CStatic;797;150;0;170;201
S2CNotLast;797;150;0;203;211
S2C6NStatic;797;150;0;32;202
S2C6NStaticMart;797;48;0;1;204
SMourad1;797;150;0;659;932
S2CStatic;798;150;0;203;210
S2CNotLast;798;150;0;203;207
S2C6NStatic;798;150;0;125;214
S2C6NStaticMart;798;78;0;1;259
SMourad1;798;34;0;2;209
S2CStatic;799;150;0;212;216
S2CNotLast;799;150;0;191;208
S2C6NStatic;799;150;0;242;283
S2C6NStaticMart;799;14;0;352;352
SMourad1;799;83;0;2;398
S2CStatic;800;150;0;200;213
S2CNotLast;800;150;0;197;204
S2C6NStatic;800;150;0;164;244
S2C6NStaticMart;800;40;0;353;353
SMourad1;800;36;0;2;212
S2CStatic;801;150;0;164;203
S2CNotLast;801;150;0;200;211
S2C6NStatic;801;150;0;128;221
S2C6NStaticMart;801;73;0;1;250
SMourad1;801;34;0;2;233
S2CStatic;802;150;0;185;204
S2CNotLast;802;150;0;176;207
S2C6NStatic;802;150;0;35;200
S2C6NStaticMart;802;52;0;1;207
SMourad1;802;56;0;2;443
S2CStatic;803;150;0;197;206
S2CNotLast;803;150;0;227;232
S2C6NStatic;803;150;0;131;210
S2C6NStaticMart;803;113;0;1;286
SMourad1;803;34;0;2;215
S2CStatic;804;150;0;200;204
S2CNotLast;804;150;0;164;200
S2C6NStatic;804;150;0;128;218
S2C6NStaticMart;804;68;0;1;233
SMourad1;804;150;0;647;998
S2CStatic;805;150;0;158;201
S2CNotLast;805;150;0;152;203
S2C6NStatic;805;150;0;134;246
S2C6NStaticMart;805;100;0;1;247
SMourad1;805;150;0;350;659
S2CStatic;806;150;0;206;217
S2CNotLast;806;150;0;158;202
S2C6NStatic;806;150;0;194;263
S2C6NStaticMart;806;81;0;350;350
SMourad1;806;23;0;2;230
S2CStatic;807;150;0;194;209
S2CNotLast;807;150;0;179;203
S2C6NStatic;807;150;0;98;241
S2C6NStaticMart;807;150;0;1;318
SMourad1;807;42;0;2;227
S2CStatic;808;150;0;212;213
S2CNotLast;808;150;0;185;209
S2C6NStatic;808;150;0;224;224
S2C6NStaticMart;808;99;0;1;247
SMourad1;808;38;0;2;206
S2CStatic;809;150;0;179;205
S2CNotLast;809;150;0;230;235
S2C6NStatic;809;150;0;239;284
S2C6NStaticMart;809;150;0;23;332
SMourad1;809;82;0;2;341
S2CStatic;810;150;0;185;208
S2CNotLast;810;150;0;191;212
S2C6NStatic;810;150;0;71;216
S2C6NStaticMart;810;73;0;0;242
SMourad1;810;150;0;584;614
S2CStatic;811;150;0;179;204
S2CNotLast;811;150;0;194;220
S2C6NStatic;811;91;0;8;229
S2C6NStaticMart;811;50;0;1;298
SMourad1;811;150;0;782;995
S2CStatic;812;150;0;224;224
S2CNotLast;812;150;0;200;218
S2C6NStatic;812;150;0;212;250
S2C6NStaticMart;812;14;0;358;358
SMourad1;812;39;0;2;200
S2CStatic;813;150;0;191;206
S2CNotLast;813;150;0;188;206
S2C6NStatic;813;150;0;83;202
S2C6NStaticMart;813;150;0;6;252
SMourad1;813;108;0;2;347
S2CStatic;814;150;0;212;212
S2CNotLast;814;150;0;179;201
S2C6NStatic;814;150;0;188;261
S2C6NStaticMart;814;28;0;363;363
SMourad1;814;150;0;620;641
S2CStatic;815;150;0;227;231
S2CNotLast;815;150;0;176;203
S2C6NStatic;815;150;0;281;310
S2C6NStaticMart;815;60;0;360;360
SMourad1;815;150;0;779;1097
S2CStatic;816;150;0;200;211
S2CNotLast;816;150;0;188;210
S2C6NStatic;816;150;0;218;263
S2C6NStaticMart;816;92;0;358;358
SMourad1;816;34;0;2;230
S2CStatic;817;150;0;182;214
S2CNotLast;817;150;0;200;209
S2C6NStatic;817;150;0;164;256
S2C6NStaticMart;817;141;0;1;338
SMourad1;817;55;0;2;224
S2CStatic;818;150;0;188;201
S2CNotLast;818;150;0;164;207
S2C6NStatic;818;150;0;248;264
S2C6NStaticMart;818;43;0;354;354
SMourad1;818;38;0;2;200
S2CStatic;819;150;0;161;201
S2CNotLast;819;150;0;188;203
S2C6NStatic;819;150;0;59;220
S2C6NStaticMart;819;81;0;0;204
SMourad1;819;34;0;2;200
S2CStatic;820;150;0;185;206
S2CNotLast;820;150;0;221;226
S2C6NStatic;820;150;0;107;228
S2C6NStaticMart;820;144;0;0;326
SMourad1;820;34;0;2;200
S2CStatic;821;150;0;173;200
S2CNotLast;821;150;0;203;207
S2C6NStatic;821;150;0;119;200
S2C6NStaticMart;821;85;0;1;200
SMourad1;821;66;0;2;386
S2CStatic;822;150;0;188;209
S2CNotLast;822;150;0;176;209
S2C6NStatic;822;150;0;104;202
S2C6NStaticMart;822;79;0;0;204
SMourad1;822;42;0;2;200
S2CStatic;823;150;0;188;212
S2CNotLast;823;150;0;185;202
S2C6NStatic;823;150;0;266;289
S2C6NStaticMart;823;13;0;360;360
SMourad1;823;56;0;2;200
S2CStatic;824;150;0;212;215
S2CNotLast;824;150;0;185;207
S2C6NStatic;824;150;0;224;289
S2C6NStaticMart;824;80;0;358;358
SMourad1;824;150;0;893;1280
S2CStatic;825;150;0;191;207
S2CNotLast;825;150;0;197;207
S2C6NStatic;825;150;0;173;214
S2C6NStaticMart;825;141;0;1;253
SMourad1;825;27;0;2;227
S2CStatic;826;150;0;197;212
S2CNotLast;826;150;0;209;218
S2C6NStatic;826;150;0;77;215
S2C6NStaticMart;826;120;0;1;258
SMourad1;826;36;0;2;302
S2CStatic;827;150;0;203;207
S2CNotLast;827;150;0;188;200
S2C6NStatic;827;150;0;233;235
S2C6NStaticMart;827;103;0;0;259
SMourad1;827;150;0;404;1157
S2CStatic;828;150;0;167;201
S2CNotLast;828;150;0;185;206
S2C6NStatic;828;103;0;8;202
S2C6NStaticMart;828;51;0;0;243
SMourad1;828;150;0;779;1103
S2CStatic;829;150;0;191;209
S2CNotLast;829;150;0;182;204
S2C6NStatic;829;150;0;137;218
S2C6NStaticMart;829;150;0;5;269
SMourad1;829;25;0;2;230
S2CStatic;830;150;0;179;205
S2CNotLast;830;150;0;242;242
S2C6NStatic;830;150;0;203;240
S2C6NStaticMart;830;55;0;364;364
SMourad1;830;79;0;2;239
S2CStatic;831;150;0;197;201
S2CNotLast;831;150;0;188;202
S2C6NStatic;831;150;0;41;207
S2C6NStaticMart;831;93;0;0;206
SMourad1;831;96;0;2;347
S2CStatic;832;150;0;167;208
S2CNotLast;832;150;0;179;211
S2C6NStatic;832;150;0;53;230
S2C6NStaticMart;832;103;0;0;236
SMourad1;832;150;0;806;941
S2CStatic;833;150;0;215;217
S2CNotLast;833;150;0;215;225
S2C6NStatic;833;150;0;257;257
S2C6NStaticMart;833;131;0;360;360
SMourad1;833;26;0;2;227
S2CStatic;834;150;0;197;223
S2CNotLast;834;150;0;197;211
S2C6NStatic;834;150;0;203;263
S2C6NStaticMart;834;34;0;365;365
SMourad1;834;111;0;2;416
S2CStatic;835;150;0;176;201
S2CNotLast;835;150;0;200;212
S2C6NStatic;835;150;0;170;223
S2C6NStaticMart;835;138;0;1;256
SMourad1;835;96;0;2;500
S2CStatic;836;150;0;185;208
S2CNotLast;836;150;0;215;222
S2C6NStatic;836;150;0;89;209
S2C6NStaticMart;836;113;0;0;214
SMourad1;836;46;0;2;200
S2CStatic;837;150;0;200;217
S2CNotLast;837;150;0;227;238
S2C6NStatic;837;150;0;164;254
S2C6NStaticMart;837;14;0;364;364
SMourad1;837;150;0;482;545
S2CStatic;838;150;0;197;202
S2CNotLast;838;150;0;197;200
S2C6NStatic;838;150;0;221;243
S2C6NStaticMart;838;56;0;0;209
SMourad1;838;69;0;2;383
S2CStatic;839;150;0;197;211
S2CNotLast;839;150;0;200;204
S2C6NStatic;839;150;0;239;252
S2C6NStaticMart;839;17;0;350;350
SMourad1;839;67;0;2;290
S2CStatic;840;150;0;188;205
S2CNotLast;840;150;0;236;237
S2C6NStatic;840;150;0;176;231
S2C6NStaticMart;840;133;0;0;312
SMourad1;840;35;0;2;215
S2CStatic;841;150;0;179;200
S2CNotLast;841;150;0;206;208
S2C6NStatic;841;150;0;95;218
S2C6NStaticMart;841;72;0;0;252
SMourad1;841;67;0;2;293
S2CStatic;842;150;0;185;206
S2CNotLast;842;150;0;179;201
S2C6NStatic;842;137;0;10;239
S2C6NStaticMart;842;96;0;0;348
SMourad1;842;34;0;2;200
S2CStatic;843;150;0;155;201
S2CNotLast;843;150;0;200;208
S2C6NStatic;843;150;0;137;239
S2C6NStaticMart;843;98;0;1;294
SMourad1;843;113;0;2;476
S2CStatic;844;150;0;212;222
S2CNotLast;844;150;0;182;202
S2C6NStatic;844;150;0;152;222
S2C6NStaticMart;844;56;0;357;357
SMourad1;844;150;0;764;1097
S2CStatic;845;150;0;209;221
S2CNotLast;845;150;0;188;211
S2C6NStatic;845;150;0;227;233
S2C6NStaticMart;845;83;0;352;352
SMourad1;845;55;0;2;218
S2CStatic;846;150;0;203;211
S2CNotLast;846;150;0;209;214
S2C6NStatic;846;150;0;125;231
S2C6NStaticMart;846;38;0;359;359
SMourad1;846;150;0;857;1022
S2CStatic;847;150;0;185;206
S2CNotLast;847;150;0;209;216
S2C6NStatic;847;150;0;179;224
S2C6NStaticMart;847;142;0;1;268
SMourad1;847;150;0;446;734
S2CStatic;848;150;0;179;207
S2CNotLast;848;150;0;179;214
S2C6NStatic;848;150;0;185;229
S2C6NStaticMart;848;84;0;0;280
SMourad1;848;150;0;467;776
S2CStatic;849;150;0;188;203
S2CNotLast;849;150;0;179;205
S2C6NStatic;849;150;0;140;227
S2C6NStaticMart;849;107;0;0;287
SMourad1;849;57;0;2;221
S2CStatic;850;150;0;206;207
S2CNotLast;850;150;0;179;205
S2C6NStatic;850;150;0;104;221
S2C6NStaticMart;850;121;0;0;218
SMourad1;850;150;0;233;563
S2CStatic;851;150;0;182;203
S2CNotLast;851;150;0;194;205
S2C6NStatic;851;150;0;200;243
S2C6NStaticMart;851;20;0;351;351
SMourad1;851;30;0;2;254
S2CStatic;852;150;0;194;221
S2CNotLast;852;150;0;167;204
S2C6NStatic;852;150;0;98;217
S2C6NStaticMart;852;112;0;0;288
SMourad1;852;37;0;2;305
S2CStatic;853;150;0;194;211
S2CNotLast;853;150;0;191;201
S2C6NStatic;853;150;0;224;225
S2C6NStaticMart;853;150;0;151;284
SMourad1;853;150;0;1091;1151
S2CStatic;854;150;0;203;218
S2CNotLast;854;150;0;200;205
S2C6NStatic;854;150;0;179;217
S2C6NStaticMart;854;150;0;3;277
SMourad1;854;150;0;2;485
S2CStatic;855;150;0;203;213
S2CNotLast;855;150;0;200;203
S2C6NStatic;855;150;0;287;296
S2C6NStaticMart;855;29;0;361;361
SMourad1;855;68;0;2;485
S2CStatic;856;150;0;203;205
S2CNotLast;856;150;0;215;222
S2C6NStatic;856;150;0;107;210
S2C6NStaticMart;856;66;0;1;248
SMourad1;856;34;0;2;200
S2CStatic;857;150;0;194;212
S2CNotLast;857;150;0;194;203
S2C6NStatic;857;150;0;116;260
S2C6NStaticMart;857;22;0;360;360
SMourad1;857;58;0;2;257
S2CStatic;858;150;0;176;201
S2CNotLast;858;150;0;194;202
S2C6NStatic;858;150;0;116;207
S2C6NStaticMart;858;71;0;1;206
SMourad1;858;150;0;230;557
S2CStatic;859;150;0;161;201
S2CNotLast;859;150;0;158;201
S2C6NStatic;859;150;0;95;245
S2C6NStaticMart;859;16;0;363;363
SMourad1;859;150;0;314;689
S2CStatic;860;150;0;161;200
S2CNotLast;860;150;0;206;220
S2C6NStatic;860;150;0;95;200
S2C6NStaticMart;860;70;0;0;200
SMourad1;860;32;0;2;230
S2CStatic;861;150;0;191;203
S2CNotLast;861;150;0;191;202
S2C6NStatic;861;150;0;101;224
S2C6NStaticMart;861;132;0;0;297
SMourad1;861;129;0;2;458
S2CStatic;862;150;0;215;224
S2CNotLast;862;150;0;173;209
S2C6NStatic;862;150;0;149;224
S2C6NStaticMart;862;150;0;45;268
SMourad1;862;34;0;2;200
S2CStatic;863;150;0;164;201
S2CNotLast;863;150;0;209;220
S2C6NStatic;863;150;0;74;210
S2C6NStaticMart;863;55;0;0;210
SMourad1;863;34;0;2;227
S2CStatic;864;150;0;182;203
S2CNotLast;864;150;0;188;208
S2C6NStatic;864;150;0;146;206
S2C6NStaticMart;864;118;0;0;220
SMourad1;864;34;0;2;200
S2CStatic;865;150;0;206;220
S2CNotLast;865;150;0;197;203
S2C6NStatic;865;150;0;230;273
S2C6NStaticMart;865;21;0;359;359
SMourad1;865;150;0;668;971
S2CStatic;866;150;0;194;200
S2CNotLast;866;150;0;215;221
S2C6NStatic;866;150;0;206;229
S2C6NStaticMart;866;150;0;66;224
SMourad1;866;33;0;2;218
S2CStatic;867;150;0;209;216
S2CNotLast;867;150;0;215;226
S2C6NStatic;867;150;0;191;229
S2C6NStaticMart;867;13;0;360;360
SMourad1;867;39;0;2;200
S2CStatic;868;150;0;185;203
S2CNotLast;868;150;0;185;204
S2C6NStatic;868;150;0;143;220
S2C6NStaticMart;868;127;0;1;239
SMourad1;868;79;0;2;410
S2CStatic;869;150;0;191;209
S2CNotLast;869;150;0;185;206
S2C6NStatic;869;150;0;137;230
S2C6NStaticMart;869;129;0;1;342
SMourad1;869;68;0;2;452
S2CStatic;870;150;0;167;205
S2CNotLast;870;150;0;203;208
S2C6NStatic;870;150;0;107;218
S2C6NStaticMart;870;103;0;1;245
SMourad1;870;51;0;2;203
S2CStatic;871;150;0;170;203
S2CNotLast;871;150;0;182;202
S2C6NStatic;871;150;0;86;240
S2C6NStaticMart;871;118;0;1;258
SMourad1;871;150;0;788;1019
S2CStatic;872;150;0;167;200
S2CNotLast;872;150;0;188;200
S2C6NStatic;872;150;0;17;200
S2C6NStaticMart;872;72;0;1;200
SMourad1;872;150;0;227;551
S2CStatic;873;150;0;176;201
S2CNotLast;873;150;0;176;200
S2C6NStatic;873;150;0;116;238
S2C6NStaticMart;873;150;0;6;333
SMourad1;873;46;0;2;200
S2CStatic;874;150;0;194;203
S2CNotLast;874;150;0;206;210
S2C6NStatic;874;150;0;134;206
S2C6NStaticMart;874;150;0;7;220
SMourad1;874;150;0;122;716
S2CStatic;875;150;0;170;201
S2CNotLast;875;150;0;194;200
S2C6NStatic;875;79;0;5;211
S2C6NStaticMart;875;78;0;1;288
SMourad1;875;89;0;2;392
S2CStatic;876;150;0;185;212
S2CNotLast;876;150;0;164;202
S2C6NStatic;876;150;0;89;247
S2C6NStaticMart;876;22;0;360;360
SMourad1;876;51;0;2;350
S2CStatic;877;150;0;212;217
S2CNotLast;877;150;0;212;221
S2C6NStatic;877;150;0;134;209
S2C6NStaticMart;877;115;0;1;214
SMourad1;877;31;0;2;221
S2CStatic;878;150;0;197;213
S2CNotLast;878;150;0;179;204
S2C6NStatic;878;150;0;41;200
S2C6NStaticMart;878;87;0;0;200
SMourad1;878;21;0;2;233
S2CStatic;879;150;0;170;200
S2CNotLast;879;150;0;161;200
S2C6NStatic;879;150;0;122;200
S2C6NStaticMart;879;58;0;1;205
SMourad1;879;34;0;2;200
S2CStatic;880;150;0;203;215
S2CNotLast;880;150;0;218;219
S2C6NStatic;880;150;0;143;257
S2C6NStaticMart;880;21;0;353;353
SMourad1;880;150;0;701;1073
S2CStatic;881;150;0;185;202
S2CNotLast;881;150;0;182;204
S2C6NStatic;881;150;0;107;202
S2C6NStaticMart;881;35;0;1;236
SMourad1;881;150;0;545;977
S2CStatic;882;150;0;221;229
S2CNotLast;882;150;0;209;219
S2C6NStatic;882;150;0;107;200
S2C6NStaticMart;882;150;0;9;256
SMourad1;882;56;0;2;200
S2CStatic;883;150;0;221;226
S2CNotLast;883;150;0;194;205
S2C6NStatic;883;150;0;269;302
S2C6NStaticMart;883;31;0;357;357
SMourad1;883;39;0;2;200
S2CStatic;884;150;0;182;210
S2CNotLast;884;150;0;191;206
S2C6NStatic;884;150;0;128;203
S2C6NStaticMart;884;149;0;0;205
SMourad1;884;23;0;2;233
S2CStatic;885;150;0;173;207
S2CNotLast;885;150;0;197;200
S2C6NStatic;885;150;0;119;231
S2C6NStaticMart;885;34;0;353;353
SMourad1;885;150;0;224;977
S2CStatic;886;150;0;206;210
S2CNotLast;886;150;0;191;207
S2C6NStatic;886;150;0;158;247
S2C6NStaticMart;886;14;0;355;355
SMourad1;886;28;0;2;233
S2CStatic;887;150;0;176;202
S2CNotLast;887;150;0;191;220
S2C6NStatic;887;150;0;206;217
S2C6NStaticMart;887;95;0;0;219
SMourad1;887;100;0;2;395
S2CStatic;888;150;0;200;218
S2CNotLast;888;150;0;155;210
S2C6NStatic;888;150;0;182;253
S2C6NStaticMart;888;107;0;354;354
SMourad1;888;50;0;2;200
S2CStatic;889;150;0;191;211
S2CNotLast;889;150;0;188;200
S2C6NStatic;889;150;0;137;200
S2C6NStaticMart;889;124;0;1;200
SMourad1;889;58;0;2;200
S2CStatic;890;150;0;158;205
S2CNotLast;890;150;0;191;209
S2C6NStatic;890;150;0;116;208
S2C6NStaticMart;890;114;0;0;254
SMourad1;890;85;0;2;401
S2CStatic;891;150;0;173;211
S2CNotLast;891;150;0;176;204
S2C6NStatic;891;150;0;155;251
S2C6NStaticMart;891;150;0;4;342
SMourad1;891;136;0;2;503
S2CStatic;892;150;0;206;206
S2CNotLast;892;150;0;197;217
S2C6NStatic;892;150;0;176;211
S2C6NStaticMart;892;104;0;1;255
SMourad1;892;46;0;2;347
S2CStatic;893;150;0;164;201
S2CNotLast;893;150;0;194;212
S2C6NStatic;893;150;0;110;246
S2C6NStaticMart;893;119;0;1;247
SMourad1;893;36;0;2;203
S2CStatic;894;150;0;176;201
S2CNotLast;894;150;0;197;207
S2C6NStatic;894;150;0;170;262
S2C6NStaticMart;894;17;0;357;357
SMourad1;894;34;0;2;200
S2CStatic;895;150;0;212;215
S2CNotLast;895;150;0;200;207
S2C6NStatic;895;150;0;152;215
S2C6NStaticMart;895;150;0;16;313
SMourad1;895;150;0;962;1097
S2CStatic;896;150;0;188;200
S2CNotLast;896;150;0;215;217
S2C6NStatic;896;150;0;104;200
S2C6NStaticMart;896;97;0;1;228
SMourad1;896;27;0;2;233
S2CStatic;897;150;0;188;201
S2CNotLast;897;150;0;209;218
S2C6NStatic;897;150;0;212;280
S2C6NStaticMart;897;66;0;0;211
SMourad1;897;39;0;2;209
S2CStatic;898;150;0;176;201
S2CNotLast;898;150;0;194;212
S2C6NStatic;898;150;0;116;200
S2C6NStaticMart;898;107;0;0;200
SMourad1;898;150;0;107;494
S2CStatic;899;150;0;194;213
S2CNotLast;899;150;0;203;203
S2C6NStatic;899;150;0;152;219
S2C6NStaticMart;899;121;0;0;257
SMourad1;899;150;0;548;740
S2CStatic;900;150;0;188;206
S2CNotLast;900;150;0;182;204
S2C6NStatic;900;150;0;86;201
S2C6NStaticMart;900;107;0;0;208
SMourad1;900;150;0;833;1025
S2CStatic;901;150;0;200;210
S2CNotLast;901;150;0;215;225
S2C6NStatic;901;150;0;92;211
S2C6NStaticMart;901;87;0;0;236
SMourad1;901;73;0;2;398
S2CStatic;902;150;0;209;225
S2CNotLast;902;150;0;215;217
S2C6NStatic;902;150;0;173;259
S2C6NStaticMart;902;37;0;352;352
SMourad1;902;54;0;2;404
S2CStatic;903;150;0;191;213
S2CNotLast;903;150;0;215;218
S2C6NStatic;903;150;0;101;253
S2C6NStaticMart;903;50;0;352;352
SMourad1;903;30;0;2;221
S2CStatic;904;150;0;188;208
S2CNotLast;904;150;0;209;223
S2C6NStatic;904;150;0;194;241
S2C6NStaticMart;904;32;0;365;365
SMourad1;904;30;0;2;218
S2CStatic;905;150;0;188;203
S2CNotLast;905;150;0;170;201
S2C6NStatic;905;150;0;140;213
S2C6NStaticMart;905;110;0;0;223
SMourad1;905;58;0;2;374
S2CStatic;906;150;0;209;213
S2CNotLast;906;150;0;194;201
S2C6NStatic;906;150;0;191;264
S2C6NStaticMart;906;14;0;364;364
SMourad1;906;150;0;1103;1505
S2CStatic;907;150;0;197;215
S2CNotLast;907;150;0;200;232
S2C6NStatic;907;150;0;113;200
S2C6NStaticMart;907;150;0;1;239
SMourad1;907;33;0;2;233
S2CStatic;908;150;0;191;209
S2CNotLast;908;150;0;182;204
S2C6NStatic;908;150;0;209;252
S2C6NStaticMart;908;29;0;365;365
SMourad1;908;43;0;2;401
S2CStatic;909;150;0;182;200
S2CNotLast;909;150;0;197;208
S2C6NStatic;909;150;0;200;246
S2C6NStaticMart;909;150;0;49;263
SMourad1;909;150;0;932;932
S2CStatic;910;150;0;188;202
S2CNotLast;910;150;0;179;203
S2C6NStatic;910;150;0;194;233
S2C6NStaticMart;910;135;0;1;214
SMourad1;910;150;0;1124;1331
S2CStatic;911;150;0;182;204
S2CNotLast;911;150;0;218;222
S2C6NStatic;911;150;0;182;243
S2C6NStaticMart;911;105;0;1;338
SMourad1;911;87;0;2;401
S2CStatic;912;150;0;140;200
S2CNotLast;912;150;0;197;202
S2C6NStatic;912;145;0;11;200
S2C6NStaticMart;912;45;0;1;200
SMourad1;912;150;0;71;392
S2CStatic;913;150;0;209;214
S2CNotLast;913;150;0;197;209
S2C6NStatic;913;150;0;191;214
S2C6NStaticMart;913;150;0;49;307
SMourad1;913;28;0;2;227
S2CStatic;914;150;0;227;233
S2CNotLast;914;150;0;191;218
S2C6NStatic;914;150;0;317;318
S2C6NStaticMart;914;20;0;355;355
SMourad1;914;150;0;467;833
S2CStatic;915;150;0;188;225
S2CNotLast;915;150;0;194;212
S2C6NStatic;915;150;0;158;273
S2C6NStaticMart;915;24;0;358;358
SMourad1;915;150;0;251;761
S2CStatic;916;150;0;182;201
S2CNotLast;916;150;0;158;202
S2C6NStatic;916;150;0;200;235
S2C6NStaticMart;916;150;0;12;277
SMourad1;916;99;0;2;497
S2CStatic;917;150;0;170;214
S2CNotLast;917;150;0;197;217
S2C6NStatic;917;150;0;122;255
S2C6NStaticMart;917;51;0;355;355
SMourad1;917;41;0;2;230
S2CStatic;918;150;0;173;200
S2CNotLast;918;150;0;173;201
S2C6NStatic;918;150;0;119;239
S2C6NStaticMart;918;36;0;357;357
SMourad1;918;31;0;2;248
S2CStatic;919;150;0;170;202
S2CNotLast;919;150;0;173;200
S2C6NStatic;919;150;0;194;257
S2C6NStaticMart;919;134;0;1;333
SMourad1;919;150;0;443;743
S2CStatic;920;150;0;167;219
